Month,District,Median_Price,sales_count,sales_count_lag1,sales_count_lag3,sales_count_lag6,sales_count_lag9,sales_count_lag12,OCR,OCR_lag1,OCR_lag3,OCR_lag6,OCR_lag9,OCR_lag12,CGPI_Dwelling,CGPI_Dwelling_lag1,CGPI_Dwelling_lag3,CGPI_Dwelling_lag6,CGPI_Dwelling_lag9,CGPI_Dwelling_lag12,Consents,Consents_lag1,Consents_lag3,Consents_lag6,Consents_lag9,Consents_lag12,Net_migration_monthly,weeklyrent,unemployment_rate,unemployment_rate_lag1,unemployment_rate_lag3,unemployment_rate_lag6,unemployment_rate_lag9,unemployment_rate_lag12,RealMortgageRate,RealMortgageRate_lag1,RealMortgageRate_lag3,RealMortgageRate_lag6,RealMortgageRate_lag9,RealMortgageRate_lag12
2023-11,Franklin,860000,70,60.0,63.0,64.0,34.0,50.0,5.5,5.5,5.5,5.5,4.75,4.25,1066.0,1063.0,1057.67,1049.67,1038.33,1024.67,87.0,33.0,32.0,95.0,73.0,88.0,125.0,613.0,3.73,3.67,3.57,3.47,3.43,3.43,3.1471,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Manukau,1000000,471,430.0,472.0,440.0,266.0,380.0,5.5,5.5,5.5,5.5,4.75,4.25,1066.0,1063.0,1057.67,1049.67,1038.33,1024.67,333.0,263.0,239.0,459.0,266.0,483.0,983.33,574.75,3.73,3.67,3.57,3.47,3.43,3.43,3.1471,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,AucklandCity,1236000,587,484.0,510.0,557.0,328.0,531.0,5.5,5.5,5.5,5.5,4.75,4.25,1066.0,1063.0,1057.67,1049.67,1038.33,1024.67,229.0,315.0,340.0,291.0,258.0,462.0,790.83,612.83,3.73,3.67,3.57,3.47,3.43,3.43,3.1471,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Rodney,1125000,198,179.0,173.0,171.0,81.0,154.0,5.5,5.5,5.5,5.5,4.75,4.25,1066.0,1063.0,1057.67,1049.67,1038.33,1024.67,80.0,58.0,75.0,49.0,129.0,144.0,158.33,620.0,3.73,3.67,3.57,3.47,3.43,3.43,3.1471,2.945,2.1056,1.1992,0.5559,-0.2786
2023-12,Rodney,1130000,153,198.0,202.0,204.0,179.0,134.0,5.5,5.5,5.5,5.5,4.75,4.25,1069.0,1066.0,1060.33,1052.33,1042.67,1029.33,58.0,80.0,70.0,83.0,77.0,63.0,158.33,620.0,3.8,3.73,3.6,3.5,3.4,3.5,3.3083,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,AucklandCity,1185000,447,587.0,594.0,582.0,590.0,395.0,5.5,5.5,5.5,5.5,4.75,4.25,1069.0,1066.0,1060.33,1052.33,1042.67,1029.33,177.0,229.0,235.0,405.0,460.0,385.0,790.83,612.83,3.8,3.73,3.6,3.5,3.4,3.5,3.3083,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Papakura,830000,67,111.0,106.0,105.0,81.0,74.0,5.5,5.5,5.5,5.5,4.75,4.25,1069.0,1066.0,1060.33,1052.33,1042.67,1029.33,60.0,79.0,69.0,121.0,169.0,69.0,208.33,604.0,3.8,3.73,3.6,3.5,3.4,3.5,3.3083,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,NorthShore,1220000,238,324.0,313.0,296.0,305.0,228.0,5.5,5.5,5.5,5.5,4.75,4.25,1069.0,1066.0,1060.33,1052.33,1042.67,1029.33,146.0,148.0,251.0,219.0,258.0,140.0,640.0,651.75,3.8,3.73,3.6,3.5,3.4,3.5,3.3083,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Franklin,860000,52,70.0,66.0,71.0,49.0,49.0,5.5,5.5,5.5,5.5,4.75,4.25,1069.0,1066.0,1060.33,1052.33,1042.67,1029.33,44.0,87.0,48.0,77.0,78.0,60.0,125.0,613.0,3.8,3.73,3.6,3.5,3.4,3.5,3.3083,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Waitakere,923000,264,345.0,336.0,286.0,237.0,220.0,5.5,5.5,5.5,5.5,4.75,4.25,1069.0,1066.0,1060.33,1052.33,1042.67,1029.33,124.0,198.0,249.0,194.0,277.0,168.0,145.83,588.5,3.8,3.73,3.6,3.5,3.4,3.5,3.3083,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Manukau,1020000,361,471.0,498.0,440.0,449.0,272.0,5.5,5.5,5.5,5.5,4.75,4.25,1069.0,1066.0,1060.33,1052.33,1042.67,1029.33,305.0,333.0,358.0,275.0,491.0,411.0,983.33,574.75,3.8,3.73,3.6,3.5,3.4,3.5,3.3083,3.1471,2.5164,1.3759,0.7945,0.2388
